id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2017-150697";"2017-12-28";"1";"Vente en l'état futur d'achèvement";"264000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"55";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-150697";"2017-12-28";"1";"Vente en l'état futur d'achèvement";"264000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"38";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-150701";"2017-12-22";"1";"Vente en l'état futur d'achèvement";"420000.0";"925.0";"None";"AV GALILEE";"1166";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0182";"None";"None";"26";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"1";"Maison";"100.0";"5.0";"None";"None";"None";"None";"nan";"5.344329";"43.484335";"000KV"
"2017-150656";"2017-12-22";"1";"Vente";"230000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"100";"62.39";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"47.0";"3.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-150694";"2017-12-22";"1";"Vente";"205000.0";"40.0";"None";"RUE JEAN PIERRE SAEZ";"6813";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0166";"None";"None";"151";"59.62";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"60.0";"3.0";"None";"None";"None";"None";"nan";"5.345592";"43.484744";"000KV"
"2017-150804";"2017-12-22";"1";"Vente";"162823.0";"35.0";"None";"RUE NEIL ARMSTRONG";"0117";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0170";"None";"None";"42";"44.09";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"5.346972";"43.483698";"000KV"
"2017-150656";"2017-12-22";"1";"Vente";"230000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"79";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-150656";"2017-12-22";"1";"Vente";"230000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"70";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-150804";"2017-12-22";"1";"Vente";"162823.0";"35.0";"None";"RUE NEIL ARMSTRONG";"0117";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0170";"None";"None";"8";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.346972";"43.483698";"000KV"
"2017-150210";"2017-12-19";"1";"Vente en l'état futur d'achèvement";"8345853.5";"nan";"None";"LE PETIT ARBOIS BAS";"B323";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0122";"None";"None";"None";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"AB";"Terrain à bâtir";"None";"None";"4869.0";"5.341608";"43.489214";"000KV"
"2017-150509";"2017-12-18";"1";"Vente en l'état futur d'achèvement";"201000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0175";"None";"None";"72";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"59.0";"3.0";"None";"None";"None";"None";"nan";"5.348985";"43.48393";"000KV"
"2017-150509";"2017-12-18";"1";"Vente en l'état futur d'achèvement";"201000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0175";"None";"None";"34";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348985";"43.48393";"000KV"
"2017-150335";"2017-12-08";"1";"Vente";"226420.0";"295.0";"None";"RUE NEIL ARMSTRONG";"0117";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0171";"None";"None";"223";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"55.0";"3.0";"None";"None";"None";"None";"nan";"5.346535";"43.485908";"000KV"
"2017-149937";"2017-12-05";"1";"Vente en l'état futur d'achèvement";"271000.0";"160.0";"None";"RUE DE FRESSE DE MONVAL";"1136";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0167";"None";"None";"14";"62.39";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"5.345717";"43.484452";"000KV"
"2017-149937";"2017-12-05";"1";"Vente en l'état futur d'achèvement";"271000.0";"160.0";"None";"RUE DE FRESSE DE MONVAL";"1136";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0167";"None";"None";"235";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345717";"43.484452";"000KV"
"2017-149925";"2017-12-01";"1";"Vente en l'état futur d'achèvement";"276000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"81";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149925";"2017-12-01";"1";"Vente en l'état futur d'achèvement";"276000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"24";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149932";"2017-11-30";"1";"Vente en l'état futur d'achèvement";"208000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"78";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149932";"2017-11-30";"1";"Vente en l'état futur d'achèvement";"208000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"1";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149745";"2017-11-29";"1";"Vente en l'état futur d'achèvement";"316000.0";"25.0";"None";"RUE ALAIN DECAUX";"4175";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"54";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-149745";"2017-11-29";"1";"Vente en l'état futur d'achèvement";"316000.0";"25.0";"None";"RUE ALAIN DECAUX";"4175";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"9";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-149864";"2017-11-27";"1";"Vente en l'état futur d'achèvement";"206000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0175";"None";"None";"66";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"5.348985";"43.48393";"000KV"
"2017-149743";"2017-11-27";"1";"Vente en l'état futur d'achèvement";"25000.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"101";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2017-149864";"2017-11-27";"1";"Vente en l'état futur d'achèvement";"206000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0175";"None";"None";"36";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348985";"43.48393";"000KV"
"2017-150023";"2017-11-27";"1";"Vente";"265000.0";"1060.0";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0067";"None";"None";"17";"nan";"7";"None";"76";"None";"77";"None";"78";"None";"6";"4";"Local industriel. commercial ou assimilé";"127.0";"0.0";"None";"None";"None";"None";"nan";"5.347492";"43.495024";"000KV"
"2017-149622";"2017-11-24";"1";"Vente";"167800.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"238";"44.57";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2017-149875";"2017-11-24";"1";"Vente en l'état futur d'achèvement";"273000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"70";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149622";"2017-11-24";"1";"Vente";"167800.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"203";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2017-149627";"2017-11-24";"1";"Vente";"7000.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"46";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2017-149875";"2017-11-24";"1";"Vente en l'état futur d'achèvement";"273000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"30";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149796";"2017-11-23";"1";"Vente";"179500.0";"40.0";"None";"RUE JEAN PIERRE SAEZ";"6813";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0166";"None";"None";"172";"41.98";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"42.0";"2.0";"None";"None";"None";"None";"nan";"5.345592";"43.484744";"000KV"
"2017-149857";"2017-11-22";"1";"Vente en l'état futur d'achèvement";"253000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"60";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149857";"2017-11-22";"1";"Vente en l'état futur d'achèvement";"253000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"36";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149727";"2017-11-20";"1";"Vente en l'état futur d'achèvement";"330000.0";"925.0";"None";"AV GALILEE";"1166";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0182";"None";"None";"23";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"1";"Maison";"88.0";"4.0";"None";"None";"None";"None";"nan";"5.344329";"43.484335";"000KV"
"2017-149658";"2017-11-17";"1";"Vente en l'état futur d'achèvement";"271000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"62";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"65.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149658";"2017-11-17";"1";"Vente en l'état futur d'achèvement";"271000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"34";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149541";"2017-11-16";"1";"Vente";"275700.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"176";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2017-149541";"2017-11-16";"1";"Vente";"275700.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"58";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2017-149541";"2017-11-16";"1";"Vente";"275700.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"115";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2017-149520";"2017-11-14";"1";"Vente";"238050.0";"50.0";"None";"RUE DU JAS DES VACHES";"1422";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0141";"None";"None";"15";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"68.0";"3.0";"None";"None";"None";"None";"nan";"5.344613";"43.487786";"000KV"
"2017-149520";"2017-11-14";"1";"Vente";"238050.0";"50.0";"None";"RUE DU JAS DES VACHES";"1422";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0141";"None";"None";"48";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344613";"43.487786";"000KV"
"2017-149520";"2017-11-14";"1";"Vente";"238050.0";"50.0";"None";"RUE DU JAS DES VACHES";"1422";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0141";"None";"None";"93";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344613";"43.487786";"000KV"
"2017-149437";"2017-11-10";"1";"Vente en l'état futur d'achèvement";"200000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0175";"None";"None";"46";"62.75";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"5.348985";"43.48393";"000KV"
"2017-149437";"2017-11-10";"1";"Vente en l'état futur d'achèvement";"200000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0175";"None";"None";"29";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348985";"43.48393";"000KV"
"2017-149157";"2017-11-03";"1";"Vente";"16000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"403";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-149431";"2017-11-03";"1";"Vente en l'état futur d'achèvement";"13000.0";"35.0";"None";"RUE NEIL ARMSTRONG";"0117";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0170";"None";"None";"63";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.346972";"43.483698";"000KV"
"2017-149250";"2017-11-02";"1";"Vente en l'état futur d'achèvement";"212000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"80";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149250";"2017-11-02";"1";"Vente en l'état futur d'achèvement";"212000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"2";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149127";"2017-10-26";"1";"Vente en l'état futur d'achèvement";"251000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"44";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149395";"2017-10-26";"1";"Vente en l'état futur d'achèvement";"260000.0";"25.0";"None";"RUE ALAIN DECAUX";"4175";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"47";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"59.0";"3.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-149127";"2017-10-26";"1";"Vente en l'état futur d'achèvement";"251000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"43";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149395";"2017-10-26";"1";"Vente en l'état futur d'achèvement";"260000.0";"25.0";"None";"RUE ALAIN DECAUX";"4175";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"36";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-149335";"2017-10-24";"1";"Vente";"66500.0";"50.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0149";"None";"None";"45";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"39.0";"2.0";"None";"None";"None";"None";"nan";"5.345067";"43.486487";"000KV"
"2017-148927";"2017-10-23";"1";"Vente en l'état futur d'achèvement";"264000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"82";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-148927";"2017-10-23";"1";"Vente en l'état futur d'achèvement";"264000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"23";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-148885";"2017-10-20";"1";"Vente";"171614.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"172";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"46.0";"2.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2017-148990";"2017-10-20";"1";"Vente en l'état futur d'achèvement";"223000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0175";"None";"None";"78";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"5.348985";"43.48393";"000KV"
"2017-149112";"2017-10-20";"1";"Vente";"302140.0";"20.0";"None";"RUE DE SAINT AMAND";"6816";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0135";"None";"None";"43";"79.05";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"78.0";"4.0";"None";"None";"None";"None";"nan";"5.345763";"43.487479";"000KV"
"2017-148885";"2017-10-20";"1";"Vente";"171614.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"33";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2017-148990";"2017-10-20";"1";"Vente en l'état futur d'achèvement";"223000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0175";"None";"None";"26";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348985";"43.48393";"000KV"
"2017-149112";"2017-10-20";"1";"Vente";"302140.0";"20.0";"None";"RUE DE SAINT AMAND";"6816";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0135";"None";"None";"150";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345763";"43.487479";"000KV"
"2017-149112";"2017-10-20";"1";"Vente";"302140.0";"20.0";"None";"RUE DE SAINT AMAND";"6816";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0135";"None";"None";"106";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345763";"43.487479";"000KV"
"2017-149129";"2017-10-19";"1";"Vente en l'état futur d'achèvement";"192000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"63";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"42.0";"2.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-149129";"2017-10-19";"1";"Vente en l'état futur d'achèvement";"192000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"12";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-148400";"2017-10-16";"1";"Vente en l'état futur d'achèvement";"284000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"83";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-148400";"2017-10-16";"1";"Vente en l'état futur d'achèvement";"284000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"22";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-148401";"2017-10-10";"1";"Vente en l'état futur d'achèvement";"201000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"69";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-148403";"2017-10-10";"1";"Vente en l'état futur d'achèvement";"250000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"75";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"56.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-148401";"2017-10-10";"1";"Vente en l'état futur d'achèvement";"201000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"17";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
