id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2021-46295";"2021-05-06";"1";"Vente";"290000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"136";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"65.0";"3.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2021-46295";"2021-05-06";"1";"Vente";"290000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"81";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2021-46295";"2021-05-06";"1";"Vente";"290000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"40";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2021-46397";"2021-05-04";"1";"Vente en l'état futur d'achèvement";"137100.0";"nan";"None";"None";"None";"None";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"65";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-46397";"2021-05-04";"1";"Vente en l'état futur d'achèvement";"137100.0";"nan";"None";"None";"None";"None";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"9";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-46373";"2021-04-29";"1";"Vente en l'état futur d'achèvement";"221400.0";"nan";"None";"None";"None";"None";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"38";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-46373";"2021-04-29";"1";"Vente en l'état futur d'achèvement";"221400.0";"nan";"None";"None";"None";"None";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"108";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-46147";"2021-04-28";"1";"Vente";"225000.0";"25.0";"None";"RUE ALAIN DECAUX";"4175";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"50";"59.65";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"59.0";"3.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2021-46147";"2021-04-28";"1";"Vente";"225000.0";"25.0";"None";"RUE ALAIN DECAUX";"4175";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"2";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2021-46145";"2021-04-27";"1";"Vente";"351100.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"171";"79.37";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"79.0";"3.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2021-46145";"2021-04-27";"1";"Vente";"351100.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"96";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2021-46363";"2021-04-26";"1";"Vente en l'état futur d'achèvement";"251000.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"16";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-46363";"2021-04-26";"1";"Vente en l'état futur d'achèvement";"251000.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"78";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45911";"2021-04-22";"1";"Vente";"438800.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"39";"102.96";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"120.0";"4.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2021-45911";"2021-04-22";"1";"Vente";"438800.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"47";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2021-45911";"2021-04-22";"1";"Vente";"438800.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"91";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2021-45911";"2021-04-22";"1";"Vente";"438800.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"46";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2021-46044";"2021-04-21";"1";"Vente";"270000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"154";"62.7";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2021-46044";"2021-04-21";"1";"Vente";"270000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"149";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2021-46044";"2021-04-21";"1";"Vente";"270000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"26";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2021-46398";"2021-04-21";"1";"Vente en l'état futur d'achèvement";"210600.0";"nan";"None";"None";"None";"None";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"86";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-46398";"2021-04-21";"1";"Vente en l'état futur d'achèvement";"210600.0";"nan";"None";"None";"None";"None";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"42";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-46085";"2021-04-19";"1";"Vente";"285300.0";"105.0";"None";"RUE LAGREMEUSE";"5325";"13090";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0166";"None";"None";"143";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"61.0";"3.0";"None";"None";"None";"None";"nan";"5.345592";"43.484744";"000KV"
"2021-46085";"2021-04-19";"1";"Vente";"285300.0";"9166.0";"None";"RUE LAGREMEUSE";"5325";"13090";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0166";"None";"None";"34";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345592";"43.484744";"000KV"
"2021-45817";"2021-04-15";"1";"Vente";"123000.0";"160.0";"None";"RUE EDMOND HALLEY";"0897";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0133";"None";"None";"169";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"26.0";"1.0";"None";"None";"None";"None";"nan";"5.343969";"43.487751";"000KV"
"2021-46052";"2021-04-15";"1";"Vente";"283000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"171";"61.75";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2021-46140";"2021-04-15";"1";"Vente";"281000.0";"35.0";"None";"RUE JEAN PIERRE SAEZ";"6813";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0165";"None";"None";"149";"64.11";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"5.345455";"43.485453";"000KV"
"2021-45817";"2021-04-15";"1";"Vente";"123000.0";"160.0";"None";"RUE EDMOND HALLEY";"0897";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0133";"None";"None";"60";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343969";"43.487751";"000KV"
"2021-45817";"2021-04-15";"1";"Vente";"123000.0";"160.0";"None";"RUE EDMOND HALLEY";"0897";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0133";"None";"None";"161";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343969";"43.487751";"000KV"
"2021-46052";"2021-04-15";"1";"Vente";"283000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"66";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2021-46052";"2021-04-15";"1";"Vente";"283000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"42";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2021-46140";"2021-04-15";"1";"Vente";"281000.0";"35.0";"None";"RUE JEAN PIERRE SAEZ";"6813";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0165";"None";"None";"9";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345455";"43.485453";"000KV"
"2021-45962";"2021-04-13";"1";"Vente en l'état futur d'achèvement";"210500.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"100";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45962";"2021-04-13";"1";"Vente en l'état futur d'achèvement";"210500.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"34";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-46061";"2021-04-08";"1";"Vente";"234400.0";"50.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0149";"None";"None";"134";"56.94";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"56.0";"3.0";"None";"None";"None";"None";"nan";"5.345067";"43.486487";"000KV"
"2021-45973";"2021-04-08";"1";"Vente en l'état futur d'achèvement";"249200.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"90";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45973";"2021-04-08";"1";"Vente en l'état futur d'achèvement";"249200.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"35";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-46128";"2021-04-06";"1";"Vente";"175500.0";"70.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0110";"None";"None";"7";"40.24";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"5.343885";"43.489402";"000KV"
"2021-46128";"2021-04-06";"1";"Vente";"175500.0";"70.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0110";"None";"None";"22";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343885";"43.489402";"000KV"
"2021-46128";"2021-04-06";"1";"Vente";"175500.0";"70.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0110";"None";"None";"150";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343885";"43.489402";"000KV"
"2021-45765";"2021-03-26";"1";"Vente en l'état futur d'achèvement";"191700.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"74";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45765";"2021-03-26";"1";"Vente en l'état futur d'achèvement";"191700.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"11";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45416";"2021-03-22";"1";"Vente";"206000.0";"140.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0106";"None";"None";"202";"48.2";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"48.0";"2.0";"None";"None";"None";"None";"nan";"5.343033";"43.489354";"000KV"
"2021-45416";"2021-03-22";"1";"Vente";"206000.0";"140.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0106";"None";"None";"231";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343033";"43.489354";"000KV"
"2021-45416";"2021-03-22";"1";"Vente";"206000.0";"140.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0106";"None";"None";"318";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343033";"43.489354";"000KV"
"2021-45238";"2021-03-17";"1";"Vente";"276000.0";"140.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0106";"None";"None";"216";"63.07";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"5.343033";"43.489354";"000KV"
"2021-45238";"2021-03-17";"1";"Vente";"276000.0";"140.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0106";"None";"None";"239";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343033";"43.489354";"000KV"
"2021-45238";"2021-03-17";"1";"Vente";"276000.0";"140.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0106";"None";"None";"320";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343033";"43.489354";"000KV"
"2021-45187";"2021-03-15";"1";"Vente";"457500.0";"925.0";"None";"AV GALILEE";"1166";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0182";"None";"None";"9";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"1";"Maison";"97.0";"5.0";"None";"None";"None";"None";"nan";"5.344329";"43.484335";"000KV"
"2021-45268";"2021-03-15";"1";"Vente en l'état futur d'achèvement";"172100.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"80";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45268";"2021-03-15";"1";"Vente en l'état futur d'achèvement";"172100.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"5";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45150";"2021-03-12";"1";"Vente";"450000.0";"425.0";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0062";"None";"None";"48";"nan";"49";"None";"50";"None";"51";"None";"86";"None";"9";"4";"Local industriel. commercial ou assimilé";"165.0";"0.0";"None";"None";"None";"None";"nan";"5.344853";"43.493741";"000KV"
"2021-45028";"2021-03-09";"1";"Vente";"2500.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"58";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2021-45444";"2021-03-09";"1";"Vente en l'état futur d'achèvement";"183000.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"37";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45444";"2021-03-09";"1";"Vente en l'état futur d'achèvement";"183000.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"98";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45157";"2021-03-08";"1";"Vente en l'état futur d'achèvement";"220900.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"54";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45282";"2021-03-03";"1";"Vente en l'état futur d'achèvement";"271600.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"102";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45282";"2021-03-03";"1";"Vente en l'état futur d'achèvement";"271600.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"103";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-45282";"2021-03-03";"1";"Vente en l'état futur d'achèvement";"271600.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"51";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-44776";"2021-03-01";"1";"Vente en l'état futur d'achèvement";"196000.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"39";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-44776";"2021-03-01";"1";"Vente en l'état futur d'achèvement";"196000.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"91";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-44611";"2021-02-24";"1";"Vente";"12000.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"86";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2021-44611";"2021-02-24";"1";"Vente";"12000.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"87";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2021-44596";"2021-02-19";"1";"Vente en l'état futur d'achèvement";"207900.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"13";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-44596";"2021-02-19";"1";"Vente en l'état futur d'achèvement";"207900.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"69";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-44675";"2021-02-17";"1";"Vente";"210000.0";"160.0";"None";"RUE EDMOND HALLEY";"0897";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0133";"None";"None";"118";"45.12";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"5.343969";"43.487751";"000KV"
"2021-44675";"2021-02-17";"1";"Vente";"210000.0";"160.0";"None";"RUE EDMOND HALLEY";"0897";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0133";"None";"None";"88";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343969";"43.487751";"000KV"
"2021-44675";"2021-02-17";"1";"Vente";"210000.0";"160.0";"None";"RUE EDMOND HALLEY";"0897";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0133";"None";"None";"20";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343969";"43.487751";"000KV"
"2021-44679";"2021-02-16";"1";"Vente en l'état futur d'achèvement";"234600.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"87";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-44679";"2021-02-16";"1";"Vente en l'état futur d'achèvement";"234600.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"46";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-44600";"2021-02-11";"1";"Vente en l'état futur d'achèvement";"176100.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"40";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
"2021-44600";"2021-02-11";"1";"Vente en l'état futur d'achèvement";"176100.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"115";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.34651";"43.483678";"000KV"
